?
Axis	Energy	Elements=	1361
Axis	Position	Elements=	1
Axis	X	Elements=	1
Axis	Y	Elements=	1

C:\Users\AG Wittstock\Documents\Iza\06_27.01.2017\AgProbe_01\Mono 250µm\Multi Point\Survey.VGD


	Position (Pos)\	Pt #002	
	X (X)\µm	22667.7	
	Y (Y)\µm	7958.70	
Binding Energy (E)	
eV		Counts / s
682.000		1055.22	
681.000		903.280	
680.000		1480.25	
679.000		1554.55	
678.000		1315.26	
677.000		1168.34	
676.000		998.661	
675.000		1135.54	
674.000		835.007	
673.000		1055.56	
672.000		1013.05	
671.000		1067.60	
670.000		1280.12	
669.000		1493.31	
668.000		1301.54	
667.000		1396.92	
666.000		1160.31	
665.000		1107.10	
664.000		1318.27	
663.000		1063.92	
662.000		956.158	
661.000		1067.27	
660.000		1416.33	
659.000		1432.73	
658.000		1254.69	
657.000		1227.91	
656.000		1444.44	
655.000		1151.27	
654.000		1224.90	
653.000		1365.80	
652.000		1454.48	
651.000		1279.79	
650.000		859.103	
649.000		1066.27	
648.000		1290.83	
647.000		1147.93	
646.000		993.641	
645.000		1268.74	
644.000		1268.41	
643.000		1022.42	
642.000		1284.14	
641.000		1142.90	
640.000		952.477	
639.000		964.190	
638.000		1161.31	
637.000		1071.95	
636.000		1229.92	
635.000		1439.76	
634.000		1052.21	
633.000		1108.77	
632.000		1177.04	
631.000		903.280	
630.000		1144.91	
629.000		1286.81	
628.000		1376.17	
627.000		1059.57	
626.000		1016.40	
625.000		1335.68	
624.000		1057.23	
623.000		1047.52	
622.000		1308.57	
621.000		1207.16	
620.000		1291.83	
619.000		1237.95	
618.000		1041.50	
617.000		1176.04	
616.000		1398.26	
615.000		1106.43	
614.000		1171.02	
613.000		1203.82	
612.000		959.505	
611.000		1215.86	
610.000		1265.73	
609.000		1109.10	
608.000		1405.96	
607.000		1170.68	
606.000		1238.29	
605.000		1486.28	
604.000		1777.44	
603.000		1512.38	
602.000		1627.51	
601.000		1390.56	
600.000		1101.74	
599.000		1032.46	
598.000		1185.07	
597.000		1074.63	
596.000		1231.93	
595.000		1068.27	
594.000		1207.50	
593.000		1233.60	
592.000		1235.94	
591.000		988.956	
590.000		748.661	
589.000		927.711	
588.000		934.070	
587.000		975.234	
586.000		1098.06	
585.000		749.331	
584.000		1050.20	
583.000		895.582	
582.000		1092.70	
581.000		999.665	
580.000		907.631	
579.000		1130.52	
578.000		1161.31	
577.000		1049.53	
576.000		1438.42	
575.000		1625.84	
574.000		1940.43	
573.000		1448.13	
572.000		1515.06	
571.000		947.791	
570.000		1048.19	
569.000		1015.73	
568.000		990.629	
567.000		751.004	
566.000		657.296	
565.000		813.922	
564.000		1010.37	
563.000		672.356	
562.000		891.566	
561.000		799.531	
560.000		827.309	
559.000		812.249	
558.000		975.904	
557.000		960.174	
556.000		998.996	
555.000		740.295	
554.000		790.161	
553.000		781.794	
552.000		896.921	
551.000		897.590	
550.000		846.386	
549.000		870.147	
548.000		576.640	
547.000		787.149	
546.000		627.510	
545.000		888.220	
544.000		961.847	
543.000		848.394	
542.000		795.850	
541.000		597.724	
540.000		816.934	
539.000		826.975	
538.000		849.398	
537.000		757.028	
536.000		810.910	
535.000		572.959	
534.000		814.592	
533.000		822.959	
532.000		884.203	
531.000		693.775	
530.000		852.410	
529.000		845.382	
528.000		728.916	
527.000		787.149	
526.000		871.151	
525.000		723.896	
524.000		799.531	
523.000		712.851	
522.000		644.913	
521.000		571.954	
520.000		772.758	
519.000		849.398	
518.000		903.949	
517.000		792.503	
516.000		663.655	
515.000		859.438	
514.000		816.600	
513.000		685.074	
512.000		792.503	
511.000		680.388	
510.000		709.839	
509.000		820.281	
508.000		728.246	
507.000		684.404	
506.000		892.236	
505.000		799.531	
504.000		630.187	
503.000		818.942	
502.000		1044.18	
501.000		772.758	
500.000		888.220	
499.000		703.146	
498.000		956.493	
497.000		901.272	
496.000		758.032	
495.000		961.847	
494.000		974.565	
493.000		558.568	
492.000		910.308	
491.000		690.094	
490.000		960.174	
489.000		763.052	
488.000		688.755	
487.000		880.857	
486.000		742.637	
485.000		953.481	
484.000		801.205	
483.000		871.151	
482.000		1149.60	
481.000		1179.38	
480.000		1176.04	
479.000		1030.79	
478.000		722.557	
477.000		899.933	
476.000		623.829	
475.000		920.348	
474.000		742.637	
473.000		858.768	
472.000		777.108	
471.000		535.141	
470.000		904.284	
469.000		743.976	
468.000		938.420	
467.000		874.163	
466.000		1141.90	
465.000		1026.10	
464.000		732.262	
463.000		984.605	
