?
Axis	Energy	Elements=	1361
Axis	Position	Elements=	1
Axis	X	Elements=	1
Axis	Y	Elements=	1

C:\Users\AG Wittstock\Documents\Iza\06_27.01.2017\Grosz_03\Mono 500µm\Multi Point\Survey.VGD


	Position (Pos)\	Pt #003	
	X (X)\µm	22023.6	
	Y (Y)\µm	2940.10	
Binding Energy (E)	
eV		Counts / s
396.000		60165.5	
395.000		59351.0	
394.000		60122.7	
393.000		60863.1	
392.000		61255.8	
391.000		58574.7	
390.000		61908.2	
389.000		62832.5	
388.000		59684.9	
387.000		61117.5	
386.000		62092.0	
385.000		61310.8	
384.000		61277.9	
383.000		60052.8	
382.000		61654.6	
381.000		62670.1	
380.000		62706.2	
379.000		63496.0	
378.000		64052.8	
377.000		63982.1	
376.000		64269.5	
375.000		61877.5	
374.000		63354.8	
373.000		61515.3	
372.000		63111.6	
371.000		62561.0	
370.000		60958.8	
369.000		63026.9	
368.000		63575.9	
367.000		62128.3	
366.000		63334.3	
365.000		61978.1	
364.000		63033.3	
363.000		64013.3	
362.000		63872.1	
361.000		64180.3	
360.000		63009.6	
359.000		62785.9	
358.000		61271.9	
357.000		62420.9	
356.000		63239.0	
355.000		63262.7	
354.000		64467.7	
353.000		64132.5	
352.000		64929.7	
351.000		67151.8	
350.000		66668.5	
349.000		66873.5	
348.000		71852.0	
347.000		68092.2	
346.000		66391.0	
345.000		63378.1	
344.000		63468.7	
343.000		65074.3	
342.000		65227.3	
341.000		65145.2	
340.000		65760.4	
339.000		65591.8	
338.000		66229.7	
337.000		65867.1	
336.000		64368.3	
335.000		65024.1	
334.000		64637.3	
333.000		66635.9	
332.000		65662.0	
331.000		65496.8	
330.000		65716.5	
329.000		66472.5	
328.000		64396.4	
327.000		65343.4	
326.000		65592.2	
325.000		66753.2	
324.000		67520.5	
323.000		66194.2	
322.000		67329.1	
321.000		68479.7	
320.000		68161.8	
319.000		67544.6	
318.000		67625.1	
317.000		68550.6	
316.000		69377.1	
315.000		69203.8	
314.000		69890.4	
313.000		69994.2	
312.000		72309.0	
311.000		70191.4	
310.000		70059.2	
309.000		72370.5	
308.000		71474.3	
307.000		70025.7	
306.000		70569.5	
305.000		68865.3	
304.000		67319.3	
303.000		65493.0	
